Rec8,,GO:0003682,REC8 meiotic recombination protein,protein_coding_gene
Rela,,GO:0000785,v-rel reticuloendotheliosis viral oncogene homolog A (avian),protein_coding_gene
Relb,,GO:0000785,avian reticuloendotheliosis viral (v-rel) oncogene related B,protein_coding_gene
Reno1,,GO:0006325,regulator of early neurogenesis 1,lncRNA_gene
Repin1,,GO:0043035,replication initiator 1,protein_coding_gene
Rere,,GO:0003682,arginine glutamic acid dipeptide (RE) repeats,protein_coding_gene
Resf1,,GO:0090309,retroelement silencing factor 1,protein_coding_gene
Rest,,GO:0000785,RE1-silencing transcription factor,protein_coding_gene
Rfx3,,GO:0000785,"regulatory factor X, 3 (influences HLA class II expression)",protein_coding_gene
Rhno1,,GO:0000785,RAD9-HUS1-RAD1 interacting nuclear orphan 1,protein_coding_gene
Rhox5,,GO:0000785,reproductive homeobox 5,protein_coding_gene
Rian,,GO:0006325,RNA imprinted and accumulated in nucleus,lncRNA_gene
Rif1,,GO:0000785,replication timing regulatory factor 1,protein_coding_gene
Ring1,,GO:0006338,ring finger protein 1,protein_coding_gene
Riox1,,GO:0006325,ribosomal oxygenase 1,protein_coding_gene
Riox2,,GO:0051864,ribosomal oxygenase 2,protein_coding_gene
Rit2,,GO:0003682,Ras-like without CAAX 2,protein_coding_gene
Rlim,,GO:0060816,"ring finger protein, LIM domain interacting",protein_coding_gene
Rnf168,,GO:0003682,ring finger protein 168,protein_coding_gene
Rnf169,,GO:0031491,ring finger protein 169,protein_coding_gene
Rnf2,,GO:0006338,ring finger protein 2,protein_coding_gene
Rnf20,,GO:0006325,ring finger protein 20,protein_coding_gene
Rnf4,,GO:0031491,ring finger protein 4,protein_coding_gene
Rnf40,,GO:0006325,ring finger protein 40,protein_coding_gene
Rnf8,,GO:0003682,ring finger protein 8,protein_coding_gene
Rpa1,,GO:0140463,replication protein A1,protein_coding_gene
Rpa2,,GO:0000785,replication protein A2,protein_coding_gene
Rps6ka4,,GO:0035175,"ribosomal protein S6 kinase, polypeptide 4",protein_coding_gene
Rps6ka5,,GO:0035175,"ribosomal protein S6 kinase, polypeptide 5",protein_coding_gene
Rrp1b,,GO:0000791,ribosomal RNA processing 1B,protein_coding_gene
Rrp8,,GO:0000183,ribosomal RNA processing 8,protein_coding_gene
Rsbn1,,GO:0006325,"rosbin, round spermatid basic protein 1",protein_coding_gene
Rsf1,,GO:0006325,remodeling and spacing factor 1,protein_coding_gene
Rtf1,,GO:0006325,"RTF1, Paf1/RNA polymerase II complex component",protein_coding_gene
Runx1,,GO:0000785,runt related transcription factor 1,protein_coding_gene
Runx2,,GO:0000785,runt related transcription factor 2,protein_coding_gene
Runx3,,GO:0000785,runt related transcription factor 3,protein_coding_gene
Ruvbl1,,GO:0000786,RuvB-like AAA ATPase 1,protein_coding_gene
Ruvbl2,,GO:0000786,RuvB-like AAA ATPase 2,protein_coding_gene
Rxra,,GO:0000785,retinoid X receptor alpha,protein_coding_gene
Rxrb,,GO:0031490,retinoid X receptor beta,protein_coding_gene
Rybp,,GO:0006338,RING1 and YY1 binding protein,protein_coding_gene
Rybp-ps,,GO:0006338,"RING1 and YY1 binding protein, pseudogene",pseudogene
Safb,,GO:0003682,scaffold attachment factor B,protein_coding_gene
Sall1,,GO:0000792,spalt like transcription factor 1,protein_coding_gene
Sall4,,GO:0000792,spalt like transcription factor 4,protein_coding_gene
Samd1,,GO:0003682,sterile alpha motif domain containing 1,protein_coding_gene
Samd11,,GO:0003682,sterile alpha motif domain containing 11,protein_coding_gene
Samd7,,GO:0045814,sterile alpha motif domain containing 7,protein_coding_gene
Sap130,,GO:0070822,Sin3A associated protein,protein_coding_gene
Sap30,,GO:0070822,sin3 associated polypeptide,protein_coding_gene
Sap30l,,GO:0031491,SAP30-like,protein_coding_gene
Sarnp,,GO:0003682,SAP domain containing ribonucleoprotein,protein_coding_gene
Sart3,,GO:0006334,squamous cell carcinoma antigen recognized by T cells 3,protein_coding_gene
Satb1,,GO:0006338,special AT-rich sequence binding protein 1,protein_coding_gene
Satb2,,GO:0006325,special AT-rich sequence binding protein 2,protein_coding_gene
Sbno1,,GO:0031490,strawberry notch 1,protein_coding_gene
Sbno2,,GO:0031490,strawberry notch 2,protein_coding_gene
Scmh1,,GO:0003682,sex comb on midleg homolog 1,protein_coding_gene
Scml2,,GO:0003682,Scm polycomb group protein like 2,protein_coding_gene
Scml4,,GO:0003682,Scm polycomb group protein like 4,protein_coding_gene
Sdr16c5,,GO:0000785,"short chain dehydrogenase/reductase family 16C, member 5",protein_coding_gene
Selenof,,GO:0035092,selenoprotein F,protein_coding_gene
Senp2,,GO:0035562,SUMO/sentrin specific peptidase 2,protein_coding_gene
Set,,GO:0003682,SET nuclear oncogene,protein_coding_gene
Setbp1,,GO:0042800,SET binding protein 1,protein_coding_gene
Setd1a,,GO:0000785,SET domain containing 1A,protein_coding_gene
Setd1b,,GO:0006325,SET domain containing 1B,protein_coding_gene
Setd2,,GO:0006325,SET domain containing 2,protein_coding_gene
Setd3,,GO:0046975,SET domain containing 3,protein_coding_gene
Setd4,,GO:0006338,SET domain containing 4,protein_coding_gene
Setd5,,GO:0000785,SET domain containing 5,protein_coding_gene
Setd7,,GO:0003682,SET domain containing (lysine methyltransferase) 7,protein_coding_gene
Setdb1,,GO:0003682,"SET domain, bifurcated 1",protein_coding_gene
Setdb2,,GO:0006325,"SET domain, bifurcated 2",protein_coding_gene
Setmar,,GO:0006325,SET domain without mariner transposase fusion,protein_coding_gene
Sf3b1,,GO:0006338,"splicing factor 3b, subunit 1",protein_coding_gene
Sf3b3,,GO:0000124,"splicing factor 3b, subunit 3",protein_coding_gene
Sf3b5,,GO:0000124,"splicing factor 3b, subunit 5",protein_coding_gene
Sfmbt1,,GO:0006325,Scm-like with four mbt domains 1,protein_coding_gene
Sfmbt2,,GO:0003682,Scm-like with four mbt domains 2,protein_coding_gene
Sfpq,,GO:0000785,splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated),protein_coding_gene
Sfr1,,GO:0032798,SWI5 dependent recombination repair 1,protein_coding_gene
Sgf29,,GO:0000124,SAGA complex associated factor 29,protein_coding_gene
Shld1,,GO:0000785,shieldin complex subunit 1,protein_coding_gene
Shld2,,GO:0000785,shieldin complex subunit 2,protein_coding_gene
Shld3,,GO:0000785,shieldin complex subunit 3,protein_coding_gene
Shmt2,,GO:0003682,serine hydroxymethyltransferase 2 (mitochondrial),protein_coding_gene
Shprh,,GO:0000786,SNF2 histone linker PHD RING helicase,protein_coding_gene
Sin3a,,GO:0000785,"transcriptional regulator, SIN3A (yeast)",protein_coding_gene
Sin3b,,GO:0000785,"transcriptional regulator, SIN3B (yeast)",protein_coding_gene
Sinhcaf,,GO:0070822,SIN3-HDAC complex associated factor,protein_coding_gene
Sirt1,,GO:0000183,sirtuin 1,protein_coding_gene
Sirt2,,GO:0000792,sirtuin 2,protein_coding_gene
Sirt3,,GO:0017136,sirtuin 3,protein_coding_gene
Sirt4,,GO:0004407,sirtuin 4,protein_coding_gene
Sirt6,,GO:0000785,sirtuin 6,protein_coding_gene
Sirt7,,GO:0000785,sirtuin 7,protein_coding_gene
Six1,,GO:0003682,sine oculis-related homeobox 1,protein_coding_gene
Ski,,GO:0003682,ski sarcoma viral oncogene homolog (avian),protein_coding_gene
Skic3,,GO:0000791,SKI3 subunit of superkiller complex,protein_coding_gene
Skic8,,GO:0000791,SKI8 subunit of superkiller complex,protein_coding_gene
Skil,,GO:0003682,SKI-like,protein_coding_gene
Skor2,,GO:0003682,SKI family transcriptional corepressor 2,protein_coding_gene
Skp1,,GO:0006338,S-phase kinase-associated protein 1,protein_coding_gene
Slc30a9,,GO:0003682,"solute carrier family 30 (zinc transporter), member 9",protein_coding_gene
Slf1,,GO:0000786,SMC5-SMC6 complex localization factor 1,protein_coding_gene
Slf2,,GO:0000785,SMC5-SMC6 complex localization factor 2,protein_coding_gene
Slk,,GO:0035173,STE20-like kinase,protein_coding_gene
Slx4,,GO:0000785,SLX4 structure-specific endonuclease subunit homolog (S. cerevisiae),protein_coding_gene
Smad1,,GO:0000785,SMAD family member 1,protein_coding_gene
Smad2,,GO:0000785,SMAD family member 2,protein_coding_gene
Smad3,,GO:0000785,SMAD family member 3,protein_coding_gene
Smad4,,GO:0000785,SMAD family member 4,protein_coding_gene
Smad6,,GO:0003682,SMAD family member 6,protein_coding_gene
Smarca1,,GO:0000166,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1",protein_coding_gene
Smarca2,,GO:0000166,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",protein_coding_gene
Smarca4,,GO:0000166,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",protein_coding_gene
Smarca5,,GO:0000166,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5",protein_coding_gene
Smarcad1,,GO:0000018,"SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1",protein_coding_gene
Smarcal1,,GO:0000166,"SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1",protein_coding_gene
Smarcb1,,GO:0000228,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1",protein_coding_gene
Smarcc1,,GO:0000776,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1",protein_coding_gene
Smarcc2,,GO:0000776,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2",protein_coding_gene
Smarcd1,,GO:0000776,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1",protein_coding_gene
Smarcd2,,GO:0000776,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2",protein_coding_gene
Smarcd3,,GO:0000785,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3",protein_coding_gene
Smarce1,,GO:0000776,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1",protein_coding_gene
Smc1a,,GO:0003682,structural maintenance of chromosomes 1A,protein_coding_gene
Smc2,,GO:0003682,structural maintenance of chromosomes 2,protein_coding_gene
Smc3,,GO:0000785,structural maintenance of chromosomes 3,protein_coding_gene
Smc4,,GO:0000796,structural maintenance of chromosomes 4,protein_coding_gene
Smchd1,,GO:0006325,SMC hinge domain containing 1,protein_coding_gene
Smcr8,,GO:0000785,"Smith-Magenis syndrome chromosome region, candidate 8 homolog (human)",protein_coding_gene
Smyd1,,GO:0042800,SET and MYND domain containing 1,protein_coding_gene
Smyd2,,GO:0006325,SET and MYND domain containing 2,protein_coding_gene
Smyd3,,GO:0006325,SET and MYND domain containing 3,protein_coding_gene
Smyd5,,GO:0042799,SET and MYND domain containing 5,protein_coding_gene
Snai1,,GO:0005721,snail family zinc finger 1,protein_coding_gene
Snai2,,GO:0000785,snail family zinc finger 2,protein_coding_gene
Snw1,,GO:0000785,SNW domain containing 1,protein_coding_gene
Sox10,,GO:0000785,SRY (sex determining region Y)-box 10,protein_coding_gene
Sox14,,GO:0003682,SRY (sex determining region Y)-box 14,protein_coding_gene
Sox15,,GO:0003682,SRY (sex determining region Y)-box 15,protein_coding_gene
Sox18,,GO:0000785,SRY (sex determining region Y)-box 18,protein_coding_gene
Sox2,,GO:0003677,SRY (sex determining region Y)-box 2,protein_coding_gene
Sox9,,GO:0003682,SRY (sex determining region Y)-box 9,protein_coding_gene
Sp1,,GO:0000785,trans-acting transcription factor 1,protein_coding_gene
Sp3,,GO:0003682,trans-acting transcription factor 3,protein_coding_gene
Sphk2,,GO:0000786,sphingosine kinase 2,protein_coding_gene
Spi1,,GO:0000785,spleen focus forming virus (SFFV) proviral integration oncogene,protein_coding_gene
Spin1,,GO:0006325,spindlin 1,protein_coding_gene
Spindoc,,GO:0005634,spindlin interactor and repressor of chromatin binding,protein_coding_gene
Sprtn,,GO:0000785,SprT-like N-terminal domain,protein_coding_gene
Spty2d1,,GO:0003677,SPT2 chromatin protein domain containing 1,protein_coding_gene
Srcap,,GO:0000786,Snf2-related CREBBP activator protein,protein_coding_gene
Srebf1,,GO:0003682,sterol regulatory element binding transcription factor 1,protein_coding_gene
Srebf2,,GO:0003682,sterol regulatory element binding factor 2,protein_coding_gene
Srf,,GO:0000785,serum response factor,protein_coding_gene
Srpk1,,GO:0000785,serine/arginine-rich protein specific kinase 1,protein_coding_gene
Srpk2,,GO:0000785,serine/arginine-rich protein specific kinase 2,protein_coding_gene
Srsf2,,GO:0005726,serine and arginine-rich splicing factor 2,protein_coding_gene
Ss18,,GO:0000785,"SS18, subunit of BAF chromatin remodeling complex",protein_coding_gene
Ss18l1,,GO:0003713,"SS18, nBAF chromatin remodeling complex subunit like 1",protein_coding_gene
Ss18l2,,GO:0003713,"SS18, nBAF chromatin remodeling complex subunit like 2",protein_coding_gene
Ssbp1,,GO:0003682,single-stranded DNA binding protein 1,protein_coding_gene
Ssrp1,,GO:0006334,structure specific recognition protein 1,protein_coding_gene
Stag1,,GO:0000785,STAG1 cohesin complex component,protein_coding_gene
Stag2,,GO:0000785,STAG2 cohesin complex component,protein_coding_gene
Stag3,,GO:0003682,STAG3 cohesin complex component,protein_coding_gene
Stat1,,GO:0000785,signal transducer and activator of transcription 1,protein_coding_gene
Stat3,,GO:0000785,signal transducer and activator of transcription 3,protein_coding_gene
Stat5b,,GO:0003682,signal transducer and activator of transcription 5B,protein_coding_gene
Stat6,,GO:0000785,signal transducer and activator of transcription 6,protein_coding_gene
Stpg4,,GO:0003682,sperm tail PG rich repeat containing 4,protein_coding_gene
Suds3,contributes_to,GO:0004407,suppressor of defective silencing 3 homolog (S. cerevisiae),protein_coding_gene
Sumo1,,GO:0000792,small ubiquitin-like modifier 1,protein_coding_gene
Supt16,,GO:0005634,"SPT16, facilitates chromatin remodeling subunit",protein_coding_gene
Supt20,,GO:0000124,SPT20 SAGA complex component,protein_coding_gene
Supt3,,GO:0000124,"SPT3, SAGA and STAGA complex component",protein_coding_gene
Supt5,,GO:0140673,"suppressor of Ty 5, DSIF elongation factor subunit",protein_coding_gene
Supt6,,GO:0140673,"SPT6, histone chaperone and transcription elongation factor",protein_coding_gene
Supt7l,,GO:0000124,"SPT7-like, STAGA complex gamma subunit",protein_coding_gene
Suv39h1,,GO:0000183,suppressor of variegation 3-9 1,protein_coding_gene
Suv39h2,,GO:0000785,suppressor of variegation 3-9 2,protein_coding_gene
Suz12,,GO:0140718,SUZ12 polycomb repressive complex 2 subunit,protein_coding_gene
Svep1,,GO:0003682,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1",protein_coding_gene
Swi5,,GO:0032798,SWI5 recombination repair homolog (yeast),protein_coding_gene
Sycp1,,GO:0035092,synaptonemal complex protein 1,protein_coding_gene
Sycp3,,GO:0035092,synaptonemal complex protein 3,protein_coding_gene
T,,GO:0000785,"brachyury, T-box transcription factor T",protein_coding_gene
Tada1,,GO:0000124,transcriptional adaptor 1,protein_coding_gene
Tada2a,,GO:0000124,transcriptional adaptor 2A,protein_coding_gene
Tada2b,,GO:0000124,transcriptional adaptor 2B,protein_coding_gene
Tada3,,GO:0000124,transcriptional adaptor 3,protein_coding_gene
Taf1,,GO:0000785,TATA-box binding protein associated factor 1,protein_coding_gene
Taf10,,GO:0000124,TATA-box binding protein associated factor 10,protein_coding_gene
Taf12,,GO:0000124,TATA-box binding protein associated factor 12,protein_coding_gene
Taf2,,GO:0033276,TATA-box binding protein associated factor 2,protein_coding_gene
Taf4,,GO:0000785,TATA-box binding protein associated factor 4,protein_coding_gene
Taf5,,GO:0000785,TATA-box binding protein associated factor 5,protein_coding_gene
Taf5l,,GO:0000124,TATA-box binding protein associated factor 5 like,protein_coding_gene
Taf6,,GO:0000124,TATA-box binding protein associated factor 6,protein_coding_gene
Taf6l,,GO:0000124,TATA-box binding protein associated factor 6 like,protein_coding_gene
Taf7,,GO:0033276,TATA-box binding protein associated factor 7,protein_coding_gene
Taf9,,GO:0000124,TATA-box binding protein associated factor 9,protein_coding_gene
Taf9b,,GO:0033276,TATA-box binding protein associated factor 9B,protein_coding_gene
Tal1,,GO:0000785,T cell acute lymphocytic leukemia 1,protein_coding_gene
Tardbp,,GO:0005726,TAR DNA binding protein,protein_coding_gene
Tasor,,GO:0000792,transcription activation suppressor,protein_coding_gene
Tasor2,,GO:0045814,transcription activation suppressor family member 2,protein_coding_gene
Tbl1x,,GO:0003682,transducin (beta)-like 1 X-linked,protein_coding_gene
Tbl1xr1,,GO:0006325,transducin (beta)-like 1X-linked receptor 1,protein_coding_gene
Tbp,,GO:0000785,TATA box binding protein,protein_coding_gene
Tbr1,,GO:0000785,T-box brain transcription factor 1,protein_coding_gene
Tbx1,,GO:0000785,T-box 1,protein_coding_gene
Tbx10,,GO:0000785,T-box 10,protein_coding_gene
Tbx15,,GO:0000785,T-box 15,protein_coding_gene
Tbx18,,GO:0000785,T-box18,protein_coding_gene
Tbx19,,GO:0000785,T-box 19,protein_coding_gene
Tbx2,,GO:0000785,T-box 2,protein_coding_gene
Tbx20,,GO:0000785,T-box 20,protein_coding_gene
Tbx21,,GO:0000785,T-box 21,protein_coding_gene
Tbx22,,GO:0000785,T-box 22,protein_coding_gene
Tbx3,,GO:0000785,T-box 3,protein_coding_gene
Tbx4,,GO:0000785,T-box 4,protein_coding_gene
Tbx5,,GO:0000785,T-box 5,protein_coding_gene
Tbx6,,GO:0000785,T-box 6,protein_coding_gene
Tcf12,,GO:0000785,transcription factor 12,protein_coding_gene
Tcf23,,GO:0000791,transcription factor 23,protein_coding_gene
Tcf3,,GO:0000785,transcription factor 3,protein_coding_gene
Tcf4,,GO:0000785,transcription factor 4,protein_coding_gene
Tcf7,,GO:0000791,"transcription factor 7, T cell specific",protein_coding_gene
Tcf7l1,,GO:0003682,"transcription factor 7 like 1 (T cell specific, HMG box)",protein_coding_gene
Tcf7l2,,GO:0000785,"transcription factor 7 like 2, T cell specific, HMG box",protein_coding_gene
Tcp1,,GO:0000792,t-complex protein 1,protein_coding_gene
Tdg,,GO:0006325,thymine DNA glycosylase,protein_coding_gene
Tdrd3,,GO:0003682,tudor domain containing 3,protein_coding_gene
Tdrd9,,GO:0141006,tudor domain containing 9,protein_coding_gene
Tet1,,GO:0006325,tet methylcytosine dioxygenase 1,protein_coding_gene
Tet2,,GO:0006325,tet methylcytosine dioxygenase 2,protein_coding_gene
Tet3,,GO:0006325,tet methylcytosine dioxygenase 3,protein_coding_gene
Tet3,,GO:0044727,tet methylcytosine dioxygenase 3,protein_coding_gene
Tex15,,GO:0006346,testis expressed gene 15 meiosis and synapsis associated,protein_coding_gene
Tfam,,GO:0003682,"transcription factor A, mitochondrial",protein_coding_gene
Tfap2a,,GO:0003682,"transcription factor AP-2, alpha",protein_coding_gene
Tfap2b,,GO:0003682,transcription factor AP-2 beta,protein_coding_gene
Tfap2c,,GO:0045814,"transcription factor AP-2, gamma",protein_coding_gene
Tfpt,,GO:0006338,TCF3 (E2A) fusion partner,protein_coding_gene
Tgif1,,GO:0003682,TGFB-induced factor homeobox 1,protein_coding_gene
Tgm2,,GO:0000785,"transglutaminase 2, C polypeptide",protein_coding_gene
Thap7,,GO:0000785,THAP domain containing 7,protein_coding_gene
Thra,,GO:0031490,thyroid hormone receptor alpha,protein_coding_gene
Thrb,,GO:0031490,thyroid hormone receptor beta,protein_coding_gene
Ticrr,,GO:0003682,TOPBP1-interacting checkpoint and replication regulator,protein_coding_gene
Timeless,,GO:0000785,timeless circadian clock 1,protein_coding_gene
Tipin,,GO:0000785,timeless interacting protein,protein_coding_gene
Tle1,,GO:0003682,transducin-like enhancer of split 1,protein_coding_gene
Tle4,,GO:0003682,transducin-like enhancer of split 4,protein_coding_gene
Tlk1,,GO:0006325,tousled-like kinase 1,protein_coding_gene
Tlk2,,GO:0006325,tousled-like kinase 2 (Arabidopsis),protein_coding_gene
Tm9sf5,,GO:0043045,transmembrane 9 superfamily member 5,protein_coding_gene
Tmpo,,GO:0000785,thymopoietin,protein_coding_gene
Tnks1bp1,,GO:0000792,tankyrase 1 binding protein 1,protein_coding_gene
Tnp1,,GO:0000786,transition protein 1,protein_coding_gene
Tnp2,,GO:0000786,transition protein 2,protein_coding_gene
Tnrc18,,GO:0003682,trinucleotide repeat containing 18,protein_coding_gene
Tonsl,,GO:0006325,"tonsoku-like, DNA repair protein",protein_coding_gene
Top1,,GO:0003682,topoisomerase (DNA) I,protein_coding_gene
Top2a,,GO:0003682,topoisomerase (DNA) II alpha,protein_coding_gene
Top2b,,GO:0000792,topoisomerase (DNA) II beta,protein_coding_gene
Topbp1,,GO:0140463,topoisomerase (DNA) II binding protein 1,protein_coding_gene
Tox,,GO:0006325,thymocyte selection-associated high mobility group box,protein_coding_gene
Tox2,,GO:0031490,TOX high mobility group box family member 2,protein_coding_gene
Tox3,,GO:0003682,TOX high mobility group box family member 3,protein_coding_gene
Tox4,,GO:0000785,TOX high mobility group box family member 4,protein_coding_gene
Tpr,,GO:0003682,"translocated promoter region, nuclear basket protein",protein_coding_gene
Trim24,,GO:0003682,tripartite motif-containing 24,protein_coding_gene
Trim27,,GO:0045814,tripartite motif-containing 27,protein_coding_gene
Trim28,,GO:0003682,tripartite motif-containing 28,protein_coding_gene
Trim33,,GO:1990841,tripartite motif-containing 33,protein_coding_gene
Trim37,,GO:0045814,tripartite motif-containing 37,protein_coding_gene
Trim66,,GO:0003682,tripartite motif-containing 66,protein_coding_gene
Trip12,,GO:0033696,thyroid hormone receptor interactor 12,protein_coding_gene
Trmt112,,GO:0045815,tRNA methyltransferase 11-2,protein_coding_gene
Trnp1,,GO:0000791,TMF1-regulated nuclear protein 1,protein_coding_gene
Trp53,,GO:0000785,transformation related protein 53,protein_coding_gene
Trp53bp1,,GO:0140566,transformation related protein 53 binding protein 1,protein_coding_gene
Trp63,,GO:0000785,transformation related protein 63,protein_coding_gene
Trp73,,GO:0000785,transformation related protein 73,protein_coding_gene
Trps1,,GO:0000785,transcriptional repressor GATA binding 1,protein_coding_gene
Trrap,,GO:0000124,transformation/transcription domain-associated protein,protein_coding_gene
Tshz3,,GO:0003682,teashirt zinc finger family member 3,protein_coding_gene
Tsix,,GO:0060818,"X (inactive)-specific transcript, opposite strand",gene_product
Tspyl1,,GO:0006334,"testis-specific protein, Y-encoded-like 1",protein_coding_gene
Tspyl2,,GO:0006325,TSPY-like 2,protein_coding_gene
Tspyl3,,GO:0000785,TSPY-like 3,protein_coding_gene
Tspyl4,,GO:0006334,TSPY-like 4,protein_coding_gene
Tspyl5,,GO:0006334,"testis-specific protein, Y-encoded-like 5",protein_coding_gene
Tssk6,,GO:0035092,testis-specific serine kinase 6,protein_coding_gene
Ttc21b,,GO:0003682,tetratricopeptide repeat domain 21B,protein_coding_gene
Ttc39aos1,,GO:0003682,Ttc39a opposite strand RNA 1,gene_product
Ttc5,,GO:0003682,tetratricopeptide repeat domain 5,protein_coding_gene
Ttf1,,GO:0003682,"transcription termination factor, RNA polymerase I",protein_coding_gene
Ttf2,,GO:0140658,"transcription termination factor, RNA polymerase II",protein_coding_gene
Tunar,,GO:0035563,Tcl1 upstream neural differentiation associated RNA,lncRNA_gene
Twist2,,GO:0003682,twist basic helix-loop-helix transcription factor 2,protein_coding_gene
Uba1,,GO:0000792,ubiquitin-like modifier activating enzyme 1,protein_coding_gene
Ube2a,,GO:0006338,ubiquitin-conjugating enzyme E2A,protein_coding_gene
Ube2b,,GO:0033503,ubiquitin-conjugating enzyme E2B,protein_coding_gene
Ube2t,,GO:0003682,ubiquitin-conjugating enzyme E2T,protein_coding_gene
Ubn1,,GO:0006325,ubinuclein 1,protein_coding_gene
Ubr2,,GO:0000785,ubiquitin protein ligase E3 component n-recognin 2,protein_coding_gene
Ubr5,,GO:0033696,ubiquitin protein ligase E3 component n-recognin 5,protein_coding_gene
Ubtf,,GO:0003682,"upstream binding transcription factor, RNA polymerase I",protein_coding_gene
Uchl5,,GO:0006338,ubiquitin carboxyl-terminal esterase L5,protein_coding_gene
Uhrf1,,GO:0000785,"ubiquitin-like, containing PHD and RING finger domains, 1",protein_coding_gene
Uhrf2,,GO:0000792,"ubiquitin-like, containing PHD and RING finger domains 2",protein_coding_gene
Uimc1,,GO:0006325,ubiquitin interaction motif containing 1,protein_coding_gene
Upf1,,GO:0000785,UPF1 RNA helicase and ATPase,protein_coding_gene
Uri1,,GO:0003682,"URI1, prefoldin-like chaperone",protein_coding_gene
Usf1,,GO:0000785,upstream transcription factor 1,protein_coding_gene
Usp15,,GO:0140673,ubiquitin specific peptidase 15,protein_coding_gene
Usp16,,GO:0006325,ubiquitin specific peptidase 16,protein_coding_gene
Usp21,,GO:0006325,ubiquitin specific peptidase 21,protein_coding_gene
Usp22,,GO:0000124,ubiquitin specific peptidase 22,protein_coding_gene
Usp3,,GO:0000785,ubiquitin specific peptidase 3,protein_coding_gene
Usp36,,GO:0006325,ubiquitin specific peptidase 36,protein_coding_gene
Usp49,,GO:0006325,ubiquitin specific peptidase 49,protein_coding_gene
Usp51,,GO:0003682,ubiquitin specific protease 51,protein_coding_gene
Usp7,,GO:0044027,ubiquitin specific peptidase 7,protein_coding_gene
Utp3,,GO:0006325,UTP3 small subunit processome component,protein_coding_gene
Uty,,GO:0006325,"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked",protein_coding_gene
Uxt,,GO:0003682,ubiquitously expressed prefoldin like chaperone,protein_coding_gene
Vax1,,GO:0031490,ventral anterior homeobox 1,protein_coding_gene
Vax2,,GO:0031490,ventral anterior homeobox 2,protein_coding_gene
Vcp,,GO:0120186,valosin containing protein,protein_coding_gene
Vcpip1,,GO:1905634,valosin containing protein (p97)/p47 complex interacting protein 1,protein_coding_gene
Vdr,,GO:0000791,"vitamin D (1,25-dihydroxyvitamin D3) receptor",protein_coding_gene
Vps72,,GO:0000786,vacuolar protein sorting 72,protein_coding_gene
Vrk1,,GO:0035175,vaccinia related kinase 1,protein_coding_gene
Vrtn,,GO:0000785,vertebrae development associated,protein_coding_gene
Wac,,GO:0003682,WW domain containing adaptor with coiled-coil,protein_coding_gene
Wapl,,GO:0000785,WAPL cohesin release factor,protein_coding_gene
Wbp2,,GO:0000785,WW domain binding protein 2,protein_coding_gene
Wbp2nl,,GO:0031490,WBP2 N-terminal like,protein_coding_gene
Wdhd1,,GO:0003682,WD repeat and HMG-box DNA binding protein 1,protein_coding_gene
Wdr13,,GO:1990841,WD repeat domain 13,protein_coding_gene
Wdr43,,GO:0000785,WD repeat domain 43,protein_coding_gene
Wdr5,,GO:0000123,WD repeat domain 5,protein_coding_gene
Wdr76,,GO:0000792,WD repeat domain 76,protein_coding_gene
Wdr82,,GO:0000785,WD repeat domain containing 82,protein_coding_gene
Wrn,,GO:0003682,Werner syndrome RecQ like helicase,protein_coding_gene
Xbp1,,GO:0031490,X-box binding protein 1,protein_coding_gene
Xist,,GO:0060818,inactive X specific transcripts,lncRNA_gene
Xrcc1,,GO:0000785,X-ray repair complementing defective repair in Chinese hamster cells 1,protein_coding_gene
Yap1,,GO:0003682,yes-associated protein 1,protein_coding_gene
Ybx1,,GO:0003682,Y box protein 1,protein_coding_gene
Ybx2,,GO:0003682,Y box protein 2,protein_coding_gene
Yeats2,,GO:0140566,YEATS domain containing 2,protein_coding_gene
Yeats4,,GO:0000786,YEATS domain containing 4,protein_coding_gene
Ythdc1,,GO:0009048,YTH domain containing 1,protein_coding_gene
Yy1,,GO:0000785,YY1 transcription factor,protein_coding_gene
Zbtb1,,GO:0006338,zinc finger and BTB domain containing 1,protein_coding_gene
Zbtb18,,GO:0000792,zinc finger and BTB domain containing 18,protein_coding_gene
Zbtb46,,GO:0000785,zinc finger and BTB domain containing 46,protein_coding_gene
